ID_SISTEMA,Universidad,Facultad,Título,Tipo,Duración,Ingreso,Domicilio,Teléfono,Web,Mail,Tipo_Gestion,RIASEC_Codes,Disciplina_Principal,Provincia
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciada/o en Administración de Empresas,Grado,5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Licenciada/O En Administración De Empresas,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciada/o en Turismo,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Licenciada/O En Turismo,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciado/a en Administración Penitenciaria  - Ciclo de Complementación Curricular - MD,Ciclo de Complementación Curricular,2 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Administración Penitenciaria,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciado/a en Administración Penitenciaria - MD,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Administración Penitenciaria,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciado/a en Administración Pública,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,SACIER|SACREI|SAECIR|SAERIC|SAIERC|SAIREC,Administración Pública,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciado/a en Administración Pública - MD,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Administración Pública,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciado/a en Comercialización,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Comercialización,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciado/a en Comercialización - MD,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Comercialización,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciado/a en Economía,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RIASEC|RAISCE|IASCRE,Economía,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciado/a en Negocios Digitales - MD,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Negocios Digitales,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciado/a en Relaciones Públicas,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Relaciones Públicas,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciado/a en Relaciones Públicas - MD,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Relaciones Públicas,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciado/a en Trabajo Social - Ciclo de Complementación Curricular,Ciclo de Complementación Curricular,2 Años,Ingreso Directo,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Trabajo Social,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciado/a en Trabajo Social - Ciclo de Complementación Curricular - MD,Ciclo de Complementación Curricular,2 Años,Ingreso Directo,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Trabajo Social,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciado/a en Turismo y Hotelería - MD,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Turismo Y Hotelería,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Licenciado en Gestión de Recursos Humanos,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Gestión De Recursos Humanos,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Técnica/o Universitaria/o en Turismo,Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Técnica/O Universitaria/O En Turismo,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Técnico/a Universitario/a en Administración de Comunidades Virtuales,Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Técnico/A Universitario/A En Administración De Comunidades Virtuales,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Técnico/a Universitario/a en Administración de Comunidades Virtuales - MD,Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Técnico/A Universitario/A En Administración De Comunidades Virtuales,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Técnico/a Universitario/a en Agencias de Viajes y Turismos - MD,Título Intermedio,2 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Técnico/A Universitario/A En Agencias De Viajes Y Turismos,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Económicas y Sociales,Técnico/a Universitario/a en Negocios Digitales - MD,Título Intermedio,2 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,25 e/ 47 y 48 S/N - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,alumnos.economicas@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Técnico/A Universitario/A En Negocios Digitales,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Exáctas e Ingeniería,Analista de Sistemas,Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393204,www.ucalp.edu.ar,facei@ucalp.edu.ar,Privada,RIACES|RIASEC|RIASCE|RISEAC|RISECA,Analista De Sistemas,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Exáctas e Ingeniería,Ingeniero Ambiental,Grado,5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393204,www.ucalp.edu.ar,facei@ucalp.edu.ar,Privada,RISACE|SIAERC|SIAERC|SIAERC,Ingeniero Ambiental,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Exáctas e Ingeniería,Licenciado/a en Gobernanza de Datos - MD,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393204,www.ucalp.edu.ar,facei@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Gobernanza De Datos,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Exáctas e Ingeniería,Licenciado/a en Higiene y Seguridad en el Trabajo,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393204,www.ucalp.edu.ar,facei@ucalp.edu.ar,Privada,RIASEC|RIASCE|IASCRE|AISCRE,Higiene Y Seguridad En El Trabajo,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Exáctas e Ingeniería,Licenciado/a en Sistemas,Grado,5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393204,www.ucalp.edu.ar,facei@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Sistemas,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Exáctas e Ingeniería,Técnico/a Universitario/a en Gobernanza de Datos - MD,Título Intermedio,2 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393204,www.ucalp.edu.ar,facei@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Técnico/A Universitario/A En Gobernanza De Datos,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Ciencias Exáctas e Ingeniería,Técnico Universitario en Higiene y Seguridad en el Trabajo,Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393204,www.ucalp.edu.ar,facei@ucalp.edu.ar,Privada,RIASEC|RIACES|RISACE|SIAERC,Técnico Universitario En Higiene Y Seguridad En El Trabajo,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Derecho y Ciencias Políticas,Abogado/a,Grado,5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,57 936 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,secretariadecanato@ucalp.edu.ar,Privada,RIASEC|RIASCE|RIASCE|RISEAC|RISECA,Abogado/A,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Derecho y Ciencias Políticas,Analista de Seguridad,Título Intermedio,2 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,57 936 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,secretariadecanato@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Analista De Seguridad,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Derecho y Ciencias Políticas,Escribano/a,Ciclo de Complementación Curricular,0.67 Años,Ingreso Directo,57 936 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,secretariadecanato@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Escribano/A,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Derecho y Ciencias Políticas,Licenciado/a en Criminalística,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,57 936 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,secretariadecanato@ucalp.edu.ar,Privada,RIASEC|RIACSE|RIASCE|RIACSE|RISEAC|RISECA,Criminalística,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Derecho y Ciencias Políticas,Licenciado/a en Seguridad - Ciclo de Complementación Curricular,Ciclo de Complementación Curricular,2 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,57 936 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,secretariadecanato@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Seguridad,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Derecho y Ciencias Políticas,Licenciado/a en Seguridad - Ciclo de Complementación Curricular - MD,Ciclo de Complementación Curricular,2 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,57 936 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,secretariadecanato@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Seguridad,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Derecho y Ciencias Políticas,Licenciado en Ciencia Política y Relaciones Internacionales,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,57 936 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,secretariadecanato@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Ciencias Política Y Relaciones Internacionales,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Derecho y Ciencias Políticas,Licenciado en Seguridad,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,57 936 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,secretariadecanato@ucalp.edu.ar,Privada,RISEAC|RISECA|SIAERC|SIAECR,Seguridad,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Derecho y Ciencias Políticas,Martillero Público y Corredor de Comercio - MD,Técnico Instrumental,1.67 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,57 936 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,secretariadecanato@ucalp.edu.ar,Privada,RIASEC|RIACES|RAISEC|RASEIC,Martillero Público Y Corredor De Comercio,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Derecho y Ciencias Políticas,Martillero y Corredor de Comercio,Técnico Instrumental,1.67 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,57 936 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,secretariadecanato@ucalp.edu.ar,Privada,SEICAR|SEACIR|SEACIR|SEACIR|SEACIR|SEACIR,Martillero Y Corredor De Comercio,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Derecho y Ciencias Políticas,Técnico/a Universitario/a en Criminalística,Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,57 936 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,secretariadecanato@ucalp.edu.ar,Privada,RIASEC|RIACES|RIASEC|RIASCE|RISEAC,Técnico/A Universitario/A En Criminalística,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciada/o en Filosofía,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,IECSRA|AISRCE|ICESAR|ESIRAC|RIASCE|ACERSI,Licenciada/O En Filosofía,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado/a en Ciencias de la Educación,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,SIAERC|SIAERC|SIAERC|SIAERC|SIAERC|SIAERC,Ciencias De La Educación,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado/a en Ciencias de la Educación -Ciclo de Complementación Curricular,Ciclo de Complementación Curricular,1.33 Años,Ingreso Directo,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,RIACES|RIACSE|RIASEC|RIACES,Ciencias De La Educación,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado/a en Ciencias de la Educación - Ciclo de Complementación Curricular - MD,Ciclo de Complementación Curricular,1.33 Años,Ingreso Directo,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,RIACES|RIACSE|RIASEC|RIACES,Ciencias De La Educación,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado/a en Ciencias de la Educación - MD,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,SIAERC|SIAERC|SIAERC|SIAERC|SIAERC|SIAERC,Ciencias De La Educación,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado/a en Educación Física - Ciclo de Complementación Curricular,Ciclo de Complementación Curricular,1 Años,Ingreso Directo,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,SIAERC|SIACER|SIAECR|SICARE|SIAECR|SIACER,Educación Física,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado/a en Educación Física - Ciclo de Complementación Curricular - MD,Ciclo de Complementación Curricular,1 Años,Ingreso Directo,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,SIAERC|SIACER|SIAECR|SICARE|SIAECR|SIACER,Educación Física,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado/a en Filosofía - Ciclo de Complementación Curricular,Ciclo de Complementación Curricular,1.33 Años,Ingreso Directo,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,ESARIC|RCEASI|ICRSEA|AERSCI|CAISER|AISECR,Filosofía,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado/a en Filosofía - Ciclo de Complementación Curricular - MD,Ciclo de Complementación Curricular,1.33 Años,Ingreso Directo,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,SIAERC|SIACER|SIAECR|SICARE|SIAECR|SIACER,Filosofía,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado/a en Filosofía - MD,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,RCSEIA|ESIRAC|ACRISE|RSACIE|ICAERS|CAIRES,Filosofía,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado/a en Geografía - Ciclo de Complementación Curricular - MD,Ciclo de Complementación Curricular,2 Años,Ingreso Directo,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,SIAERC|SIACER|SIAECR|SICARE|SIAECR|SIACER,Geografía,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado/a en Historia - Ciclo de Complementación Curricular - MD,Ciclo de Complementación Curricular,2 Años,Ingreso Directo,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,SIAERC|SIACER|SIAECR|SICARE|SIAECR|SIACER,Historia,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado/a en Letras,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,RIASEC|RISEAC|RISECA|RISEAC,Letras,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado/a en Letras - Ciclo de Complementación Curricular - MD,Ciclo de Complementación Curricular,1.33 Años,Ingreso Directo,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,SIAERC|SIACER|SIAECR|SICARE|SIAECR|SIACER,Letras,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado/a en Periodismo,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,RIASCE|IASERC|SIAERC|AISCER|ASICER|SIACER,Periodismo,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado/a en Psicopedagogía,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,RIACSE|RISEAC|RISECA,Psicopedagogía,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado/a en Psicopedagogía - Ciclo de Complementación Curricular,Ciclo de Complementación Curricular,2 Años,Ingreso Directo,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,RIACSE|RISEAC|RISECA,Psicopedagogía,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Licenciado en Psicología,Grado,5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,RIASEC|RIACES|RISACE|SIAERC,Psicología,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Profesor/a de Educación Física,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,CRIASE|EICASR|RSCAEI|SEIARC|RAICES|EISCAR,Educación Física,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Profesor/a Universitario/a - Ciclo de Complementación Curricular - MD,Ciclo de Complementación Curricular,1 Años,Ingreso Directo,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,RIACES|RIACSE|RIASEC|RIACES,Profesor/A Universitario/A,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Profesor/a Universitario/a en Letras,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,RIASEC|RAISEC|RAISEC|RIASEC|RIASEC|RIASEC,Profesor/A Universitario/A En Letras,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Profesor Universitario - Ciclo de Profesorado,Ciclo de Profesorado,1 Años,Ingreso Directo,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,RIASCE|IASERC|SIAERC|AISCER|ASICER|SIACER,Profesor Universitario,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Técnico/a Universitario/a en Entrenamiento Deportivo y Alto Rendimiento - MD,Otros Pregrados,2 Años,Ingreso Directo,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,CESARI|SCAIER|ACRISE|AECSRI|SRIECA|SREAIC,Técnico/A Universitario/A En Entrenamiento Deportivo Y Alto Rendimiento,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Humanidades,Técnico/a Universitario/a en Periodismo Deportivo - MD,Otros Pregrados,2 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Diagonal 73 2137 - La Plata - Buenos Aires,(221) 4393100,www.ucalp.edu.ar,humanidades@ucalpvirtual.edu.ar,Privada,RIASEC|RISEAC|RISECA,Técnico/A Universitario/A En Periodismo Deportivo,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Odontología,Asistente Odontológico,Otros Pregrados,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,13 680 - La Plata - Buenos Aires,(221) 4447471,www.ucalp.edu.ar,odontologia@ucalp.edu.ar,Privada,RIASEC|RIASCE|IASCRE|AISCRE,Asistente Odontológico,"La Plata, Buenos Aires"
69,Universidad Católica de La Plata,Facultad de Odontología,Odontólogo/a,Grado,5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,13 680 - La Plata - Buenos Aires,(221) 4447471,www.ucalp.edu.ar,odontologia@ucalp.edu.ar,Privada,CERIAS|CERIAS|CERIAS|CERIAS|CERIAS|CERIAS,Odontólogo/A,"La Plata, Buenos Aires"
